card_no,year,month,sales,transactions,items
10783.0,2016,8,195.82000000000008,2,50
10783.0,2016,9,72.92,1,22
10783.0,2016,10,91.88999999999999,1,24
10783.0,2016,11,308.49000000000007,3,76
10783.0,2016,12,401.5800000000003,4,106
10783.0,2017,1,368.73000000000025,4,95
10887.0,2010,3,204.3,9,73
10887.0,2010,4,145.75,5,48
10887.0,2010,5,218.8000000000001,9,61
10887.0,2010,6,232.37000000000015,6,57
10887.0,2010,7,196.73000000000008,5,53
10887.0,2010,8,47.62999999999986,9,132
10887.0,2010,9,5.530000000000006,8,98
10887.0,2010,10,1.500000000000072,7,113
10887.0,2010,11,3.9900000000001126,7,117
10887.0,2010,12,15.169999999999996,5,90
10887.0,2011,1,3.749999999999918,7,113
10887.0,2011,2,1.7500000000000275,4,60
10887.0,2011,3,3.552713678800501e-14,5,60
10887.0,2011,4,3.000000000000048,5,80
10887.0,2011,5,8.319999999999999,5,77
10887.0,2011,6,1.1000000000000014,3,40
10887.0,2011,7,2.6201263381153694e-14,4,52
10887.0,2011,8,-1.4210854715202004e-14,3,46
10887.0,2011,9,3.470000000000063,4,56
10887.0,2011,10,3.7500000000000124,5,65
10887.0,2011,11,6.8833827526759706e-15,4,66
10887.0,2011,12,-3.552713678800501e-14,2,48
10887.0,2012,1,2.489999999999972,3,64
10887.0,2012,2,-6.039613253960852e-14,4,56
10887.0,2012,3,1.1000000000000307,4,73
10887.0,2012,4,1.3199999999998937,5,73
10887.0,2012,5,4.589999999999973,4,62
10887.0,2012,6,-8.881784197001252e-15,4,46
10887.0,2012,7,14.840000000000003,3,48
10887.0,2012,8,6.799999999999905,7,102
10887.0,2012,9,3.409999999999835,5,81
10887.0,2012,10,2.689999999999888,3,67
10887.0,2012,11,-6.572520305780927e-14,4,69
10887.0,2012,12,3.9899999999999975,3,47
10887.0,2013,1,11.829999999999956,5,83
10887.0,2013,2,0.19000000000000483,1,15
10887.0,2013,3,9.769962616701378e-15,3,57
10887.0,2013,4,1.5899999999998662,5,85
10887.0,2013,5,1.5999999999999215,5,75
10887.0,2013,6,1.0500000000000327,3,44
10887.0,2013,7,-8.43769498715119e-15,2,39
10887.0,2013,8,3.019806626980426e-14,4,56
10887.0,2013,9,2.9899999999998634,5,83
10887.0,2013,10,2.2499999999999813,3,63
10887.0,2013,11,4.250000000000023,3,60
10887.0,2013,12,7.380000000000046,5,79
10887.0,2014,1,197.87000000000006,7,89
10887.0,2014,2,187.3200000000001,3,50
10887.0,2014,3,172.62999999999997,4,51
10887.0,2014,4,176.1400000000001,4,48
10887.0,2014,5,219.27000000000007,5,63
10887.0,2014,6,261.08,5,63
10887.0,2014,7,194.36,5,57
10887.0,2014,8,165.3,6,55
10887.0,2014,9,237.8500000000001,4,77
10887.0,2014,10,170.16000000000005,4,46
10887.0,2014,11,326.3799999999999,8,85
10887.0,2014,12,115.75999999999999,3,28
10887.0,2015,1,76.26999999999998,2,24
10887.0,2015,2,87.19000000000001,3,24
10887.0,2015,3,39.339999999999996,2,9
10887.0,2015,4,136.60999999999999,4,28
10887.0,2015,5,107.93000000000002,4,23
10887.0,2015,6,56.8,2,14
10887.0,2015,7,141.91,4,38
10887.0,2015,8,101.42999999999996,4,23
10887.0,2015,9,79.86999999999998,4,21
10887.0,2015,10,143.90999999999997,3,42
10887.0,2015,11,66.35,2,15
10887.0,2015,12,118.65999999999995,3,32
10887.0,2016,1,170.31,3,37
10887.0,2016,2,129.15,4,29
10887.0,2016,3,60.730000000000004,2,19
10887.0,2016,4,118.14999999999998,4,29
10887.0,2016,5,99.63000000000001,4,31
10887.0,2016,6,140.77,3,32
10887.0,2016,7,50.14999999999999,2,15
10887.0,2016,8,178.81000000000006,4,33
10887.0,2016,9,220.6500000000001,5,54
10887.0,2016,10,152.11000000000007,3,38
10887.0,2016,11,70.18999999999998,2,15
10887.0,2016,12,128.56,4,28
10887.0,2017,1,162.89000000000007,4,42
10905.0,2010,1,307.9500000000004,7,94
10905.0,2010,2,175.13999999999996,3,60
10905.0,2010,3,327.54000000000013,6,86
10905.0,2010,4,378.23000000000025,7,88
10905.0,2010,5,289.75000000000017,6,87
10905.0,2010,6,289.26000000000016,6,93
10905.0,2010,7,398.0700000000002,5,107
10905.0,2010,8,0.7999999999998886,4,97
10905.0,2010,9,1.1899999999999125,5,103
10905.0,2010,10,3.900000000000028,4,66
10905.0,2011,2,5.773159728050814e-15,2,43
10905.0,2011,3,2.7533531010703882e-14,2,40
10905.0,2011,4,7.489999999999906,5,100
10905.0,2011,5,3.7799999999999185,3,62
10905.0,2011,6,-2.5579538487363607e-13,4,116
10905.0,2011,7,4.27999999999987,8,96
10905.0,2013,9,0.0,1,5
10905.0,2013,10,0.0,1,5
10905.0,2013,12,0.0,1,5
10905.0,2014,8,13.77,1,2
10905.0,2015,2,13.34,1,1
10905.0,2015,4,13.26,1,1
10905.0,2015,5,3.29,1,1
10905.0,2015,6,3.29,1,1
10905.0,2015,7,29.29,1,3
10905.0,2015,8,16.11,1,2
10905.0,2016,4,15.13,1,1
10905.0,2016,5,11.98,1,2
10905.0,2016,7,21.0,1,3
10905.0,2016,10,5.99,1,1
10905.0,2017,1,11.98,1,2
10909.0,2010,1,126.04999999999998,5,13
10909.0,2010,2,37.910000000000004,4,13
10909.0,2010,3,66.24,4,23
10909.0,2010,4,30.19,3,5
10909.0,2010,5,20.04,2,7
10909.0,2010,6,4.33,1,1
10909.0,2010,7,120.58999999999999,2,25
10909.0,2010,8,0.399999999999995,2,22
10909.0,2010,9,4.440892098500626e-16,1,7
10909.0,2010,10,3.360000000000001,3,30
10909.0,2010,11,0.36000000000005716,4,50
10909.0,2010,12,540.8900000000001,11,86
10909.0,2011,1,2.5800000000000236,4,46
10909.0,2011,2,-2.0605739337042905e-13,7,110
10909.0,2011,3,-1.2434497875801753e-14,6,48
10909.0,2011,4,2.789999999999914,7,76
10909.0,2011,5,1.0000000000000178,3,32
10909.0,2011,6,2.930988785010413e-14,3,43
10909.0,2011,7,4.440892098500626e-15,3,33
10909.0,2011,8,26.219999999999978,8,89
10909.0,2011,9,-10.00000000000003,5,62
10909.0,2011,10,1.687538997430238e-14,2,30
10909.0,2011,11,4.659999999999944,3,61
10909.0,2011,12,1.000000000000215,6,122
10909.0,2012,1,-1.7763568394002505e-15,2,24
10909.0,2012,3,-4.800000000000054,4,64
10909.0,2012,4,-1.1699999999999937,3,41
10909.0,2012,5,4.796163466380676e-14,7,75
10909.0,2012,6,3.9968028886505635e-15,3,26
10909.0,2012,7,1.3322676295501878e-15,2,17
10909.0,2012,8,0.2100000000000133,5,55
10909.0,2012,9,0.8200000000000203,1,31
10909.0,2012,10,2.7499999999999862,1,19
10909.0,2012,11,0.40999999999996284,2,34
10909.0,2012,12,6.049999999999926,6,91
10909.0,2013,2,8.881784197001252e-16,4,42
10909.0,2013,3,-5.861977570020827e-14,4,58
10909.0,2013,4,-1.1546319456101628e-14,2,33
10909.0,2013,7,4.69000000000003,1,30
10909.0,2013,8,2.790000000000001,1,16
10909.0,2013,10,6.529999999999932,4,56
10909.0,2013,11,33.88,3,23
10909.0,2013,12,-0.09999999999999076,1,22
10909.0,2014,1,181.53,3,41
10909.0,2014,3,291.9400000000001,3,79
10909.0,2014,6,38.63,1,13
10909.0,2014,8,67.87,3,22
10909.0,2014,9,27.620000000000005,1,9
10909.0,2014,10,89.98999999999998,3,28
10909.0,2014,11,163.82000000000005,1,27
10909.0,2014,12,223.6300000000001,4,65
10909.0,2015,1,60.81000000000001,2,17
10909.0,2015,2,57.93,1,17
10909.0,2015,3,61.07,2,14
10909.0,2015,4,40.45,1,8
10909.0,2015,5,60.87,1,16
10909.0,2015,6,104.14999999999996,1,22
10909.0,2015,7,143.98,2,33
10909.0,2015,8,185.36,2,51
10909.0,2015,9,35.81,1,7
10909.0,2015,11,175.89000000000007,2,32
10909.0,2015,12,125.76999999999998,3,26
10909.0,2016,1,78.47999999999999,2,27
10909.0,2016,3,56.37000000000001,1,16
10909.0,2016,4,81.02999999999997,2,17
10909.0,2016,6,159.33,2,32
10909.0,2016,7,108.20999999999997,2,26
10909.0,2016,8,140.66999999999996,3,34
10909.0,2016,9,52.400000000000006,1,13
10909.0,2016,10,191.71,2,47
10909.0,2016,11,205.12000000000006,3,31
10909.0,2016,12,251.84000000000012,4,50
10909.0,2017,1,55.73000000000001,1,11
10923.0,2013,11,1.0599999999999896,4,37
10923.0,2014,1,96.42000000000004,10,104
10923.0,2014,2,107.48999999999997,3,49
10923.0,2014,3,60.94000000000002,7,31
10923.0,2014,4,60.610000000000014,5,20
10923.0,2014,5,70.05999999999999,5,36
10923.0,2014,6,14.48,3,5
10923.0,2014,7,17.8,3,11
10923.0,2014,8,56.97,3,25
10923.0,2014,9,12.19,1,10
10923.0,2014,11,54.72,3,34
10923.0,2014,12,56.97,2,24
10923.0,2015,1,142.83000000000004,3,62
10923.0,2015,2,45.000000000000014,3,24
10923.0,2015,3,206.7,7,56
10923.0,2015,4,174.58999999999995,11,55
10923.0,2015,5,60.77000000000002,7,23
10923.0,2015,6,143.31000000000003,4,41
10923.0,2015,7,146.60999999999999,11,58
10923.0,2015,8,32.62,3,15
10923.0,2015,9,60.990000000000016,3,24
10923.0,2015,10,33.98,2,23
10923.0,2015,11,100.19000000000003,3,40
10923.0,2015,12,195.62000000000012,6,101
10923.0,2016,1,257.0100000000001,8,103
10923.0,2016,2,92.34999999999997,4,42
10923.0,2016,3,136.13999999999996,8,55
10923.0,2016,4,97.60999999999996,8,44
10923.0,2016,5,72.21000000000001,5,30
10923.0,2016,6,80.55000000000001,3,36
10923.0,2016,7,172.6700000000001,5,66
10923.0,2016,8,64.67999999999999,6,20
10923.0,2016,9,115.99999999999997,6,37
10923.0,2016,10,108.78999999999998,3,48
10923.0,2016,11,151.04000000000005,8,56
10923.0,2016,12,230.26000000000022,8,83
10923.0,2017,1,101.15999999999998,8,30
10956.0,2010,2,62.96000000000001,1,9
10956.0,2010,3,15.15,1,4
10956.0,2010,4,121.35,3,28
10956.0,2010,6,263.31,2,25
10956.0,2010,7,215.56000000000006,2,34
10956.0,2010,8,1.4210854715202004e-14,3,49
10956.0,2010,9,9.469999999999946,4,62
10956.0,2010,10,-2.000000000000095,3,78
10956.0,2010,11,0.690000000000003,3,18
10956.0,2010,12,-3.6637359812630166e-14,3,38
10956.0,2011,1,0.0,1,6
10956.0,2011,2,-3.730349362740526e-14,3,23
10956.0,2011,3,-1.4210854715202004e-14,2,15
10956.0,2011,4,-3.9968028886505635e-15,1,11
10956.0,2011,5,0.119999999999991,1,15
10956.0,2011,7,1.7763568394002505e-15,1,11
10956.0,2011,8,1.5299999999999887,1,16
10956.0,2011,9,3.552713678800501e-15,1,10
10956.0,2011,10,-3.552713678800501e-15,1,15
10956.0,2011,12,-7.105427357601002e-15,1,7
10956.0,2012,2,0.0,1,6
10956.0,2012,3,-3.552713678800501e-15,1,6
10956.0,2012,4,2.375877272697835e-14,2,52
10956.0,2012,11,-5.329070518200751e-15,1,9
10956.0,2013,1,5.720000000000001,3,32
10956.0,2013,3,0.0,1,5
10956.0,2013,7,6.661338147750939e-16,2,17
10956.0,2013,8,2.4868995751603507e-14,3,36
10956.0,2013,10,4.440892098500626e-16,1,9
10956.0,2014,3,25.259999999999998,1,2
10984.0,2013,10,7.650000000000012,10,99
10984.0,2013,11,3.1086244689504383e-15,3,24
10984.0,2014,2,13.959999999999999,2,4
10984.0,2014,4,12.440000000000001,2,5
10984.0,2014,5,21.360000000000003,3,6
10984.0,2014,6,10.989999999999998,2,3
10984.0,2014,9,28.270000000000003,2,8
10984.0,2014,10,65.36,6,17
10984.0,2014,11,34.160000000000004,5,12
10984.0,2014,12,65.87,7,23
10984.0,2015,1,26.940000000000005,2,7
11055.0,2010,3,23.99,1,9
11055.0,2010,7,80.74999999999999,1,22
11055.0,2010,8,-8.881784197001252e-16,2,13
11055.0,2010,9,0.32000000000000206,1,26
11055.0,2010,12,-5.000000000000046,2,52
11055.0,2011,1,0.4200000000000337,1,36
11055.0,2011,2,20.820000000000075,3,87
11055.0,2011,4,11.59,2,25
11055.0,2011,6,7.3800000000000505,2,41
11055.0,2011,7,1.7763568394002505e-15,1,9
11055.0,2011,9,2.1316282072803006e-14,2,27
11055.0,2011,11,8.881784197001252e-15,1,26
11055.0,2012,1,0.21000000000000818,1,25
11055.0,2012,2,3.552713678800501e-15,1,19
11055.0,2012,3,0.6600000000000019,1,14
11055.0,2012,7,-3.552713678800501e-15,1,19
11055.0,2012,9,0.789999999999992,2,32
11055.0,2012,10,0.41999999999999993,1,9
11055.0,2012,11,0.2399999999998883,3,51
11055.0,2012,12,6.790000000000026,1,29
11055.0,2013,1,0.0,1,12
11055.0,2013,3,10.110000000000054,2,38
11055.0,2013,4,1.7763568394002505e-15,1,13
11055.0,2013,5,-5.329070518200751e-15,2,19
11055.0,2013,12,-1.4210854715202004e-14,1,39
11055.0,2014,4,66.8,1,25
11055.0,2014,6,272.6100000000001,2,79
11055.0,2014,8,107.62999999999995,1,28
11055.0,2014,9,103.16999999999997,1,17
11055.0,2014,10,43.160000000000004,1,17
11055.0,2014,11,156.75000000000006,1,24
11055.0,2014,12,97.88,1,25
11055.0,2015,3,37.82,1,6
11055.0,2015,4,114.14999999999998,2,17
11055.0,2015,5,166.41000000000008,1,46
11055.0,2015,7,157.92,2,32
11055.0,2015,9,221.9700000000001,2,42
11055.0,2015,12,145.98999999999998,3,27
11055.0,2016,1,100.38999999999996,1,20
11055.0,2016,2,98.53999999999999,2,24
11055.0,2016,3,126.33999999999992,1,22
11055.0,2016,4,5.98,1,1
11055.0,2016,5,38.410000000000004,2,10
11055.0,2016,7,5.98,1,2
11055.0,2016,8,2.99,1,1
11055.0,2016,9,24.64,1,6
11055.0,2016,10,62.300000000000004,2,15
11055.0,2016,11,82.0,2,14
11055.0,2017,1,172.69,1,27
11079.0,2013,1,1.9539925233402755e-14,2,24
11079.0,2013,12,2.6645352591003757e-15,1,12
11079.0,2014,6,86.74,1,17
11079.0,2014,7,55.25000000000001,1,15
11079.0,2014,10,138.14,1,30
11079.0,2015,2,211.4000000000001,1,34
11199.0,2012,9,6.217248937900877e-15,2,31
11199.0,2012,10,1.2499999999999423,3,74
11199.0,2012,11,-1.3322676295501878e-13,2,77
11199.0,2013,1,0.2099999999999902,2,47
11199.0,2013,2,3.6599999999999557,3,75
11199.0,2013,3,0.6199999999999557,2,69
11199.0,2013,4,0.30999999999995254,4,94
11199.0,2013,5,0.939999999999948,2,57
11199.0,2013,6,-1.0658141036401503e-14,1,32
11199.0,2013,8,0.2099999999999529,3,54
11199.0,2013,9,5.1514348342607263e-14,2,37
11199.0,2013,10,6.99,3,42
11199.0,2014,1,23.409999999999997,2,6
11199.0,2014,2,28.479999999999997,2,2
11199.0,2014,3,106.55999999999997,1,29
11199.0,2014,4,47.68,2,8
11199.0,2014,5,11.43,1,3
11199.0,2014,6,90.67999999999996,3,17
11199.0,2014,8,17.65,1,3
11199.0,2014,9,48.43,1,11
11199.0,2014,11,51.77,1,15
11199.0,2014,12,275.37000000000006,2,57
11199.0,2015,1,317.99000000000007,5,56
11199.0,2015,2,46.34000000000001,5,14
11199.0,2015,3,108.70999999999997,2,24
11199.0,2015,4,325.30000000000007,8,75
11199.0,2015,5,82.25999999999999,4,18
11199.0,2015,6,20.46,2,3
11199.0,2015,8,120.21999999999996,5,25
11199.0,2015,9,191.07999999999998,5,47
11199.0,2015,10,27.729999999999997,3,8
11199.0,2015,11,43.92000000000001,3,9
11199.0,2015,12,11.690000000000001,2,2
11199.0,2016,1,5.98,1,2
11199.0,2016,2,175.24000000000004,7,34
11199.0,2016,3,60.19000000000001,5,19
11199.0,2016,4,29.59,3,11
11199.0,2016,5,68.44999999999999,4,21
11199.0,2016,6,8.07,1,3
11199.0,2016,8,113.86999999999996,8,32
11199.0,2016,9,47.46000000000001,3,12
11199.0,2016,10,62.30000000000002,4,17
11199.0,2016,11,80.32,4,18
11199.0,2016,12,35.88,3,10
11199.0,2017,1,60.47,3,19
11360.0,2010,1,33.63,2,7
11360.0,2013,9,1.5987211554602254e-14,1,17
11360.0,2014,3,97.65000000000006,1,37
11360.0,2015,6,2.99,1,1
11426.0,2010,3,149.63000000000002,1,50
11426.0,2011,8,15.409999999999842,1,80
11426.0,2013,8,-1.1723955140041653e-13,1,50
11426.0,2014,9,70.99000000000001,1,13
11426.0,2015,6,41.25,1,5
11712.0,2010,1,362.92999999999995,2,79
11712.0,2010,2,267.2300000000001,2,70
11712.0,2010,3,256.00000000000006,2,62
11712.0,2010,4,155.04999999999995,2,47
11712.0,2010,5,256.86000000000007,2,52
11712.0,2010,6,140.61,2,39
11712.0,2010,7,181.2300000000001,3,45
11712.0,2010,8,87.36999999999999,3,62
11712.0,2010,9,3.019806626980426e-14,2,39
11712.0,2010,10,0.06000000000001782,2,47
11712.0,2010,11,1.8740564655672642e-13,3,95
11712.0,2010,12,-6.88338275267597e-14,3,78
11712.0,2011,1,1.3855583347321954e-13,4,85
11712.0,2011,2,1.1999999999999336,2,51
11712.0,2011,3,3.3899999999999038,2,52
11712.0,2011,4,2.8599999999999177,2,79
11712.0,2011,5,2.7899999999998695,3,133
11712.0,2011,6,3.8399999999997965,2,123
11712.0,2011,7,11.999999999999932,2,105
11712.0,2011,8,2.0700000000001566,3,98
11712.0,2011,9,6.2900000000000755,3,61
11712.0,2011,10,-9.059419880941277e-14,2,67
11712.0,2011,11,-2.540190280342358e-13,2,79
11712.0,2011,12,-2.3092638912203256e-14,1,44
11712.0,2012,1,-1.4999999999999556,2,91
11712.0,2012,2,10.070000000000269,4,122
11712.0,2012,3,2.1316282072803006e-14,2,95
11712.0,2012,4,0.30999999999974825,2,92
11712.0,2012,5,0.9800000000001106,2,86
11712.0,2012,6,5.610000000000257,3,141
11712.0,2012,7,9.729999999999407,5,256
11712.0,2012,8,1.9899999999999531,3,118
11712.0,2012,9,4.290000000000004,1,28
11712.0,2012,10,3.375077994860476e-13,3,102
11712.0,2012,11,-4.440892098500626e-14,2,65
11712.0,2012,12,-5.5067062021407764e-14,4,108
11712.0,2013,1,0.21999999999997222,2,58
11712.0,2013,2,-3.3217872896784684e-13,2,78
11712.0,2013,3,0.3799999999999105,2,72
11712.0,2013,4,-1.5000000000000338,2,84
11712.0,2013,5,2.400000000000126,2,96
11712.0,2013,6,0.1399999999999526,2,86
11712.0,2013,7,2.5999999999998735,2,78
11712.0,2013,8,0.0,2,72
11712.0,2013,9,7.850000000000174,3,109
11712.0,2013,10,6.989999999999856,2,70
11712.0,2013,11,-2.000000000000151,2,92
11712.0,2013,12,7.9900000000003235,3,126
11712.0,2014,1,246.43000000000006,2,55
11712.0,2014,2,301.31000000000023,2,75
11712.0,2014,3,254.45000000000016,2,76
11712.0,2014,4,541.07,3,125
11712.0,2014,5,335.66,2,77
11712.0,2014,6,268.0300000000001,2,77
11712.0,2014,7,216.13,2,50
11712.0,2014,8,263.84000000000003,2,66
11712.0,2014,9,311.24000000000007,2,81
11712.0,2014,10,492.67000000000013,3,96
11712.0,2014,11,279.2100000000001,2,70
11712.0,2014,12,421.2100000000002,3,106
11712.0,2015,1,92.64,1,21
11712.0,2015,2,181.07000000000005,2,41
11712.0,2015,3,387.3300000000004,3,94
11712.0,2015,4,119.80999999999996,2,33
11712.0,2015,5,222.91,2,52
11712.0,2015,6,201.15999999999994,2,58
11712.0,2015,7,239.13,2,67
11712.0,2015,8,194.31,1,32
11712.0,2015,9,376.3900000000002,4,94
11712.0,2015,10,287.02000000000004,2,50
11712.0,2015,11,340.99000000000007,2,76
11712.0,2015,12,295.46000000000004,2,68
11712.0,2016,1,184.01,1,34
11712.0,2016,2,333.46000000000004,2,68
11712.0,2016,3,194.47,3,59
11712.0,2016,4,225.01000000000002,2,66
11712.0,2016,5,374.8100000000001,3,84
11712.0,2016,6,188.59000000000012,2,57
11712.0,2016,7,329.65000000000015,3,70
11712.0,2016,8,324.24000000000007,1,44
11712.0,2016,9,216.7400000000001,1,41
11712.0,2016,10,250.70000000000007,1,27
11712.0,2016,11,675.7400000000004,2,99
11712.0,2017,1,424.1300000000002,1,73
11933.0,2010,1,3.37,1,1
11933.0,2010,4,292.17999999999995,3,55
11933.0,2010,5,61.65,2,8
11933.0,2010,6,28.800000000000004,1,13
11933.0,2010,10,2.9399999999999995,1,8
11933.0,2010,12,-3.552713678800501e-15,1,16
11933.0,2011,2,-7.105427357601002e-15,1,13
11933.0,2011,5,1.7899999999999974,2,18
11933.0,2011,6,-3.552713678800501e-15,1,26
11933.0,2011,8,-4.440892098500626e-16,2,15
11933.0,2011,12,7.4999999999999885,1,33
11933.0,2012,6,0.0,1,10
11933.0,2012,11,-1.3766765505351941e-14,2,31
11933.0,2012,12,9.00000000000002,1,18
11933.0,2013,3,3.6415315207705135e-14,1,22
11933.0,2013,5,3.552713678800501e-15,1,6
11933.0,2013,8,2.1600000000000517,2,37
11933.0,2014,8,133.93,3,21
11933.0,2014,9,140.91,1,29
11933.0,2014,11,81.08999999999997,1,15
11933.0,2014,12,107.57999999999996,2,32
12029.0,2010,4,118.35999999999997,1,31
12029.0,2010,7,31.99,1,12
12029.0,2010,9,0.0,1,10
12029.0,2010,12,7.389999999999957,1,28
12029.0,2011,8,-5.329070518200751e-15,1,12
12029.0,2011,9,-3.552713678800501e-14,1,43
12029.0,2011,10,-1.7763568394002505e-15,1,10
12029.0,2011,11,8.881784197001252e-16,1,7
12029.0,2012,2,0.0,1,8
12029.0,2012,3,2.0999999999999996,1,12
12029.0,2012,5,0.05000000000000071,1,13
12029.0,2012,8,-8.881784197001252e-16,1,10
12029.0,2012,11,1.9999999999999876,1,34
12029.0,2013,5,0.0,1,7
12029.0,2013,6,-8.881784197001252e-15,3,23
12029.0,2013,7,29.0,4,24
12029.0,2013,8,-1.7763568394002505e-15,3,23
12029.0,2013,9,0.0,2,15
12029.0,2013,10,-7.105427357601002e-15,2,13
12029.0,2013,11,0.789999999999873,2,53
12029.0,2013,12,-1.8207657603852567e-14,3,44
12029.0,2014,1,111.2,1,21
12029.0,2014,4,99.78999999999999,1,24
12029.0,2014,6,496.0,1,11
12029.0,2014,7,106.88999999999999,1,30
12029.0,2014,10,5.86,1,3
12029.0,2014,11,202.97000000000014,1,44
12029.0,2015,2,75.88,1,19
12029.0,2015,10,116.68999999999997,1,30
12029.0,2015,11,154.92000000000002,1,33
12029.0,2015,12,288.67000000000013,1,54
12029.0,2016,2,173.93999999999994,1,41
12029.0,2016,5,67.8,1,17
12029.0,2016,7,12.27,1,3
12029.0,2016,9,75.65,1,16
12029.0,2016,10,214.46000000000012,2,44
12029.0,2016,12,74.60999999999999,1,13
12222.0,2014,7,19.740000000000002,1,4
12227.0,2010,1,463.0100000000002,14,154
12227.0,2010,2,279.2800000000002,8,95
12227.0,2010,3,210.40000000000003,6,71
12227.0,2010,4,132.91999999999996,6,47
12227.0,2010,5,327.41999999999996,5,111
12227.0,2010,6,162.19999999999996,9,68
12227.0,2010,7,155.94,7,54
12227.0,2010,8,23.529999999999998,4,30
12227.0,2010,9,0.2600000000000011,5,77
12227.0,2010,10,2.429999999999915,9,125
12227.0,2010,11,2.6645352591003757e-15,5,71
12227.0,2010,12,0.0,1,5
12227.0,2011,1,-1.6653345369377348e-14,5,43
12227.0,2011,2,-6.8833827526759706e-15,1,26
12227.0,2011,3,3.808064974464287e-14,5,58
12227.0,2011,4,0.18999999999999462,2,46
12227.0,2011,5,0.0,2,11
12227.0,2011,6,-5.1514348342607263e-14,11,123
12227.0,2011,7,28.989999999999917,8,89
12227.0,2011,8,0.699999999999827,12,128
12227.0,2011,9,7.227551890309769e-14,8,68
12227.0,2011,10,1.8399999999998267,5,78
12227.0,2011,11,-3.552713678800501e-14,5,72
12227.0,2011,12,-6.183942247162122e-14,7,89
12227.0,2012,1,-2.220446049250313e-15,1,9
12227.0,2012,2,1.4210854715202004e-14,5,43
12227.0,2012,3,6.410000000000038,6,53
12227.0,2012,4,1.3500000000000068,7,77
12227.0,2012,5,-1.0658141036401503e-14,4,47
12227.0,2012,6,3.7899999999999876,4,54
12227.0,2012,7,7.890000000000102,11,114
12227.0,2012,8,0.23000000000005372,7,64
12227.0,2012,9,0.35999999999999943,7,81
12227.0,2012,10,5.78999999999993,9,114
12227.0,2012,11,21.919999999999902,8,84
12227.0,2012,12,0.22999999999997778,6,80
12227.0,2013,1,4.059999999999955,7,84
12227.0,2013,2,2.4424906541753444e-15,2,20
12227.0,2013,3,0.12000000000005251,5,51
12227.0,2013,4,3.7600000000000153,9,91
12227.0,2013,5,0.35999999999995946,7,74
12227.0,2013,6,24.539999999999893,11,189
12227.0,2013,7,3.309999999999934,4,79
12227.0,2013,8,0.3100000000000387,7,57
12227.0,2013,9,24.13000000000021,11,188
12227.0,2013,10,3.375077994860476e-14,4,42
12227.0,2013,11,-4.796163466380676e-14,3,51
12227.0,2013,12,0.6200000000000094,2,32
12227.0,2014,1,30.51,1,8
12227.0,2014,2,146.95,4,34
12227.0,2014,3,19.98,1,5
12227.0,2014,4,132.10999999999993,11,40
12227.0,2014,5,44.74,3,12
12227.0,2014,7,174.93000000000004,7,52
